partsid,datalink,cfp,parents_partsid,totalcfp
P10225,postgresB,4.842,P03408,4.842
P10226,postgresC,5.253,P03409,5.253
P10227,postgresC,9.222,P03409,9.222
P10228,postgresC,4.65,P03409,4.65
P10229,postgresC,3.098,P03410,3.098
P10230,postgresC,2.578,P03410,2.578
P10231,postgresC,9.289,P03410,9.289
P10232,postgresC,7.926,P03411,7.926
P10233,postgresA,0.312,P03411,0.312
P10234,postgresA,9.233,P03411,9.233
P10235,postgresC,6.08,P03412,6.08
P10236,postgresA,9.378,P03412,9.378
P10237,postgresB,9.95,P03412,9.95
P10238,postgresC,2.313,P03413,2.313
P10239,postgresA,4.213,P03413,4.213
P10240,postgresC,1.226,P03413,1.226
P10241,postgresB,3.258,P03414,3.258
P10242,postgresC,4.518,P03414,4.518
P10243,postgresA,0.002,P03414,0.002
P10244,postgresA,6.868,P03415,6.868
P10245,postgresB,2.813,P03415,2.813
P10246,postgresB,0.848,P03415,0.848
P10247,postgresA,4.042,P03416,4.042
P10248,postgresB,3.267,P03416,3.267
P10249,postgresC,6.124,P03416,6.124
P10250,postgresA,8.974,P03417,8.974
P10251,postgresC,1.044,P03417,1.044
P10252,postgresC,5.856,P03417,5.856
P10253,postgresA,0.561,P03418,0.561
P10254,postgresC,7.829,P03418,7.829
P10255,postgresA,4.175,P03418,4.175
P10256,postgresC,0.994,P03419,0.994
P10257,postgresB,2.544,P03419,2.544
P10258,postgresA,9.005,P03419,9.005
P10259,postgresB,1.427,P03420,1.427
P10260,postgresC,5.412,P03420,5.412
P10261,postgresA,6.006,P03420,6.006
P10262,postgresC,5.154,P03421,5.154
P10263,postgresC,6.791,P03421,6.791
P10264,postgresC,5.204,P03421,5.204
P10265,postgresC,6.059,P03422,6.059
P10266,postgresB,5.542,P03422,5.542
P10267,postgresB,5.307,P03422,5.307
P10268,postgresC,3.559,P03423,3.559
P10269,postgresB,4.353,P03423,4.353
P10270,postgresC,6.623,P03423,6.623
P10271,postgresC,8.388,P03424,8.388
P10272,postgresB,3.391,P03424,3.391
P10273,postgresC,4.3,P03424,4.3
P10274,postgresC,5.672,P03425,5.672
P10275,postgresA,5.559,P03425,5.559
P10276,postgresB,9.085,P03425,9.085
P10277,postgresB,5.705,P03426,5.705
P10278,postgresB,4.562,P03426,4.562
P10279,postgresB,5.244,P03426,5.244
P10280,postgresA,3.664,P03427,3.664
P10281,postgresA,0.933,P03427,0.933
P10282,postgresA,7.081,P03427,7.081
P10283,postgresB,8.231,P03428,8.231
P10284,postgresB,2.081,P03428,2.081
P10285,postgresB,7.528,P03428,7.528
P10286,postgresC,9.11,P03429,9.11
P10287,postgresA,8.318,P03429,8.318
P10288,postgresB,8.762,P03429,8.762
P10289,postgresB,5.609,P03430,5.609
P10290,postgresA,4.483,P03430,4.483
P10291,postgresB,9.343,P03430,9.343
P10292,postgresB,1.923,P03431,1.923
P10293,postgresB,1.21,P03431,1.21
P10294,postgresB,2.281,P03431,2.281
P10295,postgresB,5.923,P03432,5.923
P10296,postgresB,4.488,P03432,4.488
P10297,postgresA,3.921,P03432,3.921
P10298,postgresA,3.138,P03433,3.138
P10299,postgresC,3.96,P03433,3.96
P10300,postgresC,8.275,P03433,8.275
P10301,postgresB,3.355,P03434,3.355
P10302,postgresB,1.118,P03434,1.118
P10303,postgresB,3.649,P03434,3.649
P10304,postgresA,3.498,P03435,3.498
P10305,postgresB,2.324,P03435,2.324
P10306,postgresB,7.04,P03435,7.04
P10307,postgresA,5.403,P03436,5.403
P10308,postgresB,1.403,P03436,1.403
P10309,postgresA,9.239,P03436,9.239
P10310,postgresA,0.793,P03437,0.793
P10311,postgresC,2.784,P03437,2.784
P10312,postgresA,8.127,P03437,8.127
P10313,postgresA,6.397,P03438,6.397
P10314,postgresB,5.784,P03438,5.784
P10315,postgresC,2.857,P03438,2.857
P10316,postgresC,0.157,P03439,0.157
P10317,postgresB,0.586,P03439,0.586
P10318,postgresC,1.715,P03439,1.715
P10319,postgresA,4.943,P03440,4.943
P10320,postgresC,1.519,P03440,1.519
P10321,postgresB,8.55,P03440,8.55
P10322,postgresC,1.897,P03441,1.897
P10323,postgresA,1.957,P03441,1.957
P10324,postgresA,9.639,P03441,9.639
P10325,postgresC,6.244,P03442,6.244
P10326,postgresC,4.554,P03442,4.554
P10327,postgresB,4.25,P03442,4.25
P10328,postgresC,6.949,P03443,6.949
P10329,postgresA,9.733,P03443,9.733
P10330,postgresA,3.913,P03443,3.913
P10331,postgresA,5.688,P03444,5.688
P10332,postgresB,6.518,P03444,6.518
P10333,postgresB,6.301,P03444,6.301
P10334,postgresA,9.168,P03445,9.168
P10335,postgresB,5.063,P03445,5.063
P10336,postgresA,8.953,P03445,8.953
P10337,postgresC,9.088,P03446,9.088
P10338,postgresA,6.449,P03446,6.449
P10339,postgresA,3.112,P03446,3.112
P10340,postgresA,2.459,P03447,2.459
P10341,postgresA,2.719,P03447,2.719
P10342,postgresA,0.287,P03447,0.287
P10343,postgresC,6.449,P03448,6.449
P10344,postgresA,2.113,P03448,2.113
P10345,postgresA,1.657,P03448,1.657
P10346,postgresA,5.712,P03449,5.712
P10347,postgresC,8.25,P03449,8.25
P10348,postgresB,8.236,P03449,8.236
P10349,postgresB,1.714,P03450,1.714
P10350,postgresB,3.534,P03450,3.534
P10351,postgresC,3.311,P03450,3.311
P10352,postgresA,5.196,P03451,5.196
P10353,postgresC,1.576,P03451,1.576
P10354,postgresC,5.16,P03451,5.16
P10355,postgresC,4.167,P03452,4.167
P10356,postgresB,1.616,P03452,1.616
P10357,postgresB,2.528,P03452,2.528
P10358,postgresC,5.313,P03453,5.313
P10359,postgresB,8.523,P03453,8.523
P10360,postgresC,2.433,P03453,2.433
P10361,postgresB,4.393,P03454,4.393
P10362,postgresB,9.762,P03454,9.762
P10363,postgresB,3.047,P03454,3.047
P10364,postgresC,0.299,P03455,0.299
P10365,postgresB,9.499,P03455,9.499
P10366,postgresC,9.208,P03455,9.208
P10367,postgresC,0.826,P03456,0.826
P10368,postgresB,9.924,P03456,9.924
P10369,postgresA,4.801,P03456,4.801
P10370,postgresC,5.0,P03457,5.0
P10371,postgresB,7.694,P03457,7.694
P10372,postgresB,6.461,P03457,6.461
P10373,postgresC,2.461,P03458,2.461
P10374,postgresC,7.108,P03458,7.108
P10375,postgresA,1.031,P03458,1.031
P10376,postgresA,4.004,P03459,4.004
P10377,postgresB,2.741,P03459,2.741
P10378,postgresC,6.613,P03459,6.613
P10379,postgresA,5.059,P03460,5.059
P10380,postgresC,5.776,P03460,5.776
P10381,postgresB,9.673,P03460,9.673
P10382,postgresA,6.83,P03461,6.83
P10383,postgresC,4.611,P03461,4.611
P10384,postgresA,6.533,P03461,6.533
P10385,postgresA,9.317,P03462,9.317
P10386,postgresB,4.986,P03462,4.986
P10387,postgresC,5.144,P03462,5.144
P10388,postgresC,2.149,P03463,2.149
P10389,postgresB,2.146,P03463,2.146
P10390,postgresC,0.323,P03463,0.323
P10391,postgresA,5.786,P03464,5.786
P10392,postgresB,1.955,P03464,1.955
P10393,postgresC,9.961,P03464,9.961
P10394,postgresB,2.824,P03465,2.824
P10395,postgresA,9.379,P03465,9.379
P10396,postgresA,5.236,P03465,5.236
P10397,postgresB,1.743,P03466,1.743
P10398,postgresA,0.178,P03466,0.178
P10399,postgresB,0.253,P03466,0.253
P10400,postgresC,9.725,P03467,9.725
P10401,postgresA,5.091,P03467,5.091
P10402,postgresA,0.322,P03467,0.322
P10403,postgresC,7.928,P03468,7.928
P10404,postgresA,9.989,P03468,9.989
P10405,postgresB,2.858,P03468,2.858
P10406,postgresC,8.989,P03469,8.989
P10407,postgresB,9.022,P03469,9.022
P10408,postgresC,0.489,P03469,0.489
P10409,postgresA,9.444,P03470,9.444
P10410,postgresB,2.675,P03470,2.675
P10411,postgresC,9.744,P03470,9.744
P10412,postgresC,4.561,P03471,4.561
P10413,postgresC,1.953,P03471,1.953
P10414,postgresB,5.316,P03471,5.316
P10415,postgresB,7.913,P03472,7.913
P10416,postgresA,3.777,P03472,3.777
P10417,postgresB,9.357,P03472,9.357
P10418,postgresB,6.771,P03473,6.771
P10419,postgresB,3.273,P03473,3.273
P10420,postgresC,6.615,P03473,6.615
P10421,postgresB,6.968,P03474,6.968
P10422,postgresA,4.156,P03474,4.156
P10423,postgresC,4.564,P03474,4.564
P10424,postgresC,3.015,P03475,3.015
P10425,postgresC,8.87,P03475,8.87
P10426,postgresB,0.024,P03475,0.024
P10427,postgresB,1.612,P03476,1.612
P10428,postgresA,7.83,P03476,7.83
P10429,postgresB,5.638,P03476,5.638
P10430,postgresA,9.539,P03477,9.539
P10431,postgresC,0.529,P03477,0.529
P10432,postgresC,4.005,P03477,4.005
P10433,postgresA,6.22,P03478,6.22
P10434,postgresB,7.652,P03478,7.652
P10435,postgresC,7.203,P03478,7.203
P10436,postgresA,5.744,P03479,5.744
P10437,postgresB,2.1,P03479,2.1
P10438,postgresC,0.528,P03479,0.528
P10439,postgresA,1.7,P03480,1.7
P10440,postgresC,9.426,P03480,9.426
P10441,postgresA,5.203,P03480,5.203
P10442,postgresA,2.322,P03481,2.322
P10443,postgresC,7.773,P03481,7.773
P10444,postgresB,7.19,P03481,7.19
P10445,postgresC,4.604,P03482,4.604
P10446,postgresB,2.507,P03482,2.507
P10447,postgresB,7.574,P03482,7.574
P10448,postgresC,0.417,P03483,0.417
P10449,postgresB,2.381,P03483,2.381
P10450,postgresC,7.887,P03483,7.887
P10451,postgresA,0.324,P03484,0.324
P10452,postgresB,3.083,P03484,3.083
P10453,postgresC,5.436,P03484,5.436
P10454,postgresB,4.614,P03485,4.614
P10455,postgresA,1.514,P03485,1.514
P10456,postgresA,3.407,P03485,3.407
P10457,postgresA,2.402,P03486,2.402
P10458,postgresC,7.709,P03486,7.709
P10459,postgresC,1.275,P03486,1.275
P10460,postgresC,3.775,P03487,3.775
P10461,postgresB,5.525,P03487,5.525
P10462,postgresB,7.675,P03487,7.675
P10463,postgresB,7.499,P03488,7.499
P10464,postgresC,9.475,P03488,9.475
P10465,postgresA,4.857,P03488,4.857
P10466,postgresC,8.388,P03489,8.388
P10467,postgresB,3.114,P03489,3.114
P10468,postgresC,2.25,P03489,2.25
P10469,postgresC,0.012,P03490,0.012
P10470,postgresA,4.253,P03490,4.253
P10471,postgresA,5.257,P03490,5.257
P10472,postgresC,6.685,P03491,6.685
P10473,postgresA,3.156,P03491,3.156
P10474,postgresA,5.824,P03491,5.824
P10475,postgresC,4.521,P03492,4.521
P10476,postgresC,0.782,P03492,0.782
P10477,postgresB,2.688,P03492,2.688
P10478,postgresC,9.642,P03493,9.642
P10479,postgresC,6.934,P03493,6.934
P10480,postgresA,8.03,P03493,8.03
P10481,postgresA,7.972,P03494,7.972
P10482,postgresB,4.668,P03494,4.668
P10483,postgresB,4.411,P03494,4.411
P10484,postgresA,1.149,P03495,1.149
P10485,postgresC,1.836,P03495,1.836
P10486,postgresC,8.476,P03495,8.476
P10487,postgresC,4.539,P03496,4.539
P10488,postgresB,7.373,P03496,7.373
P10489,postgresA,1.908,P03496,1.908
P10490,postgresB,0.631,P03497,0.631
P10491,postgresB,9.874,P03497,9.874
P10492,postgresB,6.708,P03497,6.708
P10493,postgresC,5.461,P03498,5.461
P10494,postgresB,4.711,P03498,4.711
P10495,postgresC,0.53,P03498,0.53
P10496,postgresC,5.205,P03499,5.205
P10497,postgresA,2.537,P03499,2.537
P10498,postgresA,4.191,P03499,4.191
P10499,postgresC,3.356,P03500,3.356
P10500,postgresB,5.567,P03500,5.567
P10501,postgresC,2.239,P03500,2.239
P10502,postgresC,2.813,P03501,2.813
P10503,postgresA,9.602,P03501,9.602
P10504,postgresB,5.258,P03501,5.258
P10505,postgresC,4.022,P03502,4.022
P10506,postgresA,6.909,P03502,6.909
P10507,postgresB,5.316,P03502,5.316
P10508,postgresB,9.403,P03503,9.403
P10509,postgresA,8.424,P03503,8.424
P10510,postgresC,0.462,P03503,0.462
P10511,postgresA,7.221,P03504,7.221
P10512,postgresC,5.612,P03504,5.612
P10513,postgresA,8.713,P03504,8.713
P10514,postgresC,6.501,P03505,6.501
P10515,postgresB,2.381,P03505,2.381
P10516,postgresC,9.976,P03505,9.976
P10517,postgresA,1.948,P03506,1.948
P10518,postgresA,0.512,P03506,0.512
P10519,postgresB,0.274,P03506,0.274
P10520,postgresA,9.436,P03507,9.436
P10521,postgresA,9.517,P03507,9.517
P10522,postgresA,2.162,P03507,2.162
P10523,postgresC,0.611,P03508,0.611
P10524,postgresB,1.035,P03508,1.035
P10525,postgresB,6.764,P03508,6.764
P10526,postgresA,7.982,P03509,7.982
P10527,postgresC,4.499,P03509,4.499
P10528,postgresA,4.75,P03509,4.75
P10529,postgresC,8.627,P03510,8.627
P10530,postgresA,6.651,P03510,6.651
P10531,postgresC,2.863,P03510,2.863
P10532,postgresB,5.897,P03511,5.897
P10533,postgresB,0.546,P03511,0.546
P10534,postgresC,9.858,P03511,9.858
P10535,postgresC,7.574,P03512,7.574
P10536,postgresB,8.062,P03512,8.062
P10537,postgresA,3.585,P03512,3.585
P10538,postgresB,2.403,P03513,2.403
P10539,postgresB,5.933,P03513,5.933
P10540,postgresC,4.358,P03513,4.358
P10541,postgresA,3.769,P03514,3.769
P10542,postgresA,3.018,P03514,3.018
P10543,postgresA,5.017,P03514,5.017
P10544,postgresA,5.696,P03515,5.696
P10545,postgresB,5.402,P03515,5.402
P10546,postgresB,9.806,P03515,9.806
P10547,postgresB,3.088,P03516,3.088
P10548,postgresB,4.845,P03516,4.845
P10549,postgresC,3.972,P03516,3.972
P10550,postgresA,7.231,P03517,7.231
P10551,postgresC,4.807,P03517,4.807
P10552,postgresA,4.559,P03517,4.559
P10553,postgresC,7.647,P03518,7.647
P10554,postgresB,2.165,P03518,2.165
P10555,postgresA,6.454,P03518,6.454
P10556,postgresC,0.034,P03519,0.034
P10557,postgresA,7.009,P03519,7.009
P10558,postgresB,7.815,P03519,7.815
P10559,postgresB,1.103,P03520,1.103
P10560,postgresC,9.469,P03520,9.469
P10561,postgresC,0.986,P03520,0.986
P10562,postgresA,0.102,P03521,0.102
P10563,postgresC,2.644,P03521,2.644
P10564,postgresA,5.848,P03521,5.848
P10565,postgresB,4.711,P03522,4.711
P10566,postgresB,9.276,P03522,9.276
P10567,postgresC,2.682,P03522,2.682
P10568,postgresC,1.109,P03523,1.109
P10569,postgresB,1.957,P03523,1.957
P10570,postgresB,9.452,P03523,9.452
P10571,postgresB,9.396,P03524,9.396
P10572,postgresA,7.213,P03524,7.213
P10573,postgresA,4.003,P03524,4.003
P10574,postgresA,4.62,P03525,4.62
P10575,postgresC,1.166,P03525,1.166
P10576,postgresA,6.728,P03525,6.728
P10577,postgresC,6.314,P03526,6.314
P10578,postgresB,3.561,P03526,3.561
P10579,postgresB,4.357,P03526,4.357
P10580,postgresA,9.718,P03527,9.718
P10581,postgresC,3.269,P03527,3.269
P10582,postgresA,4.595,P03527,4.595
P10583,postgresB,4.116,P03528,4.116
P10584,postgresA,0.228,P03528,0.228
P10585,postgresC,6.122,P03528,6.122
P10586,postgresC,2.353,P03529,2.353
P10587,postgresC,1.729,P03529,1.729
P10588,postgresA,2.468,P03529,2.468
P10589,postgresC,5.201,P03530,5.201
P10590,postgresB,8.016,P03530,8.016
P10591,postgresB,2.538,P03530,2.538
P10592,postgresA,5.325,P03531,5.325
P10593,postgresA,3.895,P03531,3.895
P10594,postgresA,9.78,P03531,9.78
P10595,postgresB,3.423,P03532,3.423
P10596,postgresC,0.69,P03532,0.69
P10597,postgresB,3.932,P03532,3.932
P10598,postgresA,0.409,P03533,0.409
P10599,postgresA,8.777,P03533,8.777
P10600,postgresC,5.631,P03533,5.631
P10601,postgresA,0.067,P03534,0.067
P10602,postgresA,0.776,P03534,0.776
P10603,postgresA,5.684,P03534,5.684
P10604,postgresA,3.167,P03535,3.167
P10605,postgresA,7.457,P03535,7.457
P10606,postgresB,5.224,P03535,5.224
P10607,postgresC,7.314,P03536,7.314
P10608,postgresB,6.969,P03536,6.969
P10609,postgresB,9.832,P03536,9.832
P10610,postgresB,0.674,P03537,0.674
P10611,postgresC,7.112,P03537,7.112
P10612,postgresA,3.069,P03537,3.069
P10613,postgresA,0.717,P03538,0.717
P10614,postgresC,6.059,P03538,6.059
P10615,postgresC,4.154,P03538,4.154
P10616,postgresC,6.457,P03539,6.457
P10617,postgresA,5.011,P03539,5.011
P10618,postgresB,2.625,P03539,2.625
P10619,postgresC,9.703,P03540,9.703
P10620,postgresC,9.63,P03540,9.63
P10621,postgresB,5.151,P03540,5.151
P10622,postgresB,8.802,P03541,8.802
P10623,postgresA,8.895,P03541,8.895
P10624,postgresA,9.353,P03541,9.353
P10625,postgresB,8.799,P03542,8.799
P10626,postgresA,9.229,P03542,9.229
P10627,postgresA,4.719,P03542,4.719
P10628,postgresA,4.456,P03543,4.456
P10629,postgresC,0.241,P03543,0.241
P10630,postgresC,6.068,P03543,6.068
P10631,postgresC,7.675,P03544,7.675
P10632,postgresC,5.03,P03544,5.03
P10633,postgresA,0.744,P03544,0.744
P10634,postgresB,7.523,P03545,7.523
P10635,postgresB,9.653,P03545,9.653
P10636,postgresB,4.551,P03545,4.551
P10637,postgresC,7.389,P03546,7.389
P10638,postgresB,3.237,P03546,3.237
P10639,postgresA,9.612,P03546,9.612
P10640,postgresA,0.434,P03547,0.434
P10641,postgresB,6.555,P03547,6.555
P10642,postgresC,2.574,P03547,2.574
P10643,postgresA,7.127,P03548,7.127
P10644,postgresB,7.408,P03548,7.408
P10645,postgresB,5.562,P03548,5.562
P10646,postgresA,2.806,P03549,2.806
P10647,postgresA,5.271,P03549,5.271
P10648,postgresA,5.474,P03549,5.474
P10649,postgresA,6.363,P03550,6.363
P10650,postgresC,9.342,P03550,9.342
P10651,postgresB,3.194,P03550,3.194
P10652,postgresC,4.521,P03551,4.521
P10653,postgresC,3.839,P03551,3.839
P10654,postgresA,8.992,P03551,8.992
P10655,postgresA,0.101,P03552,0.101
P10656,postgresC,0.123,P03552,0.123
P10657,postgresB,9.898,P03552,9.898
P10658,postgresB,3.985,P03553,3.985
P10659,postgresB,9.764,P03553,9.764
P10660,postgresB,2.643,P03553,2.643
P10661,postgresA,7.573,P03554,7.573
P10662,postgresC,8.611,P03554,8.611
P10663,postgresB,9.937,P03554,9.937
P10664,postgresA,8.573,P03555,8.573
P10665,postgresB,8.399,P03555,8.399
P10666,postgresB,9.827,P03555,9.827
P10667,postgresC,4.959,P03556,4.959
P10668,postgresB,9.189,P03556,9.189
P10669,postgresB,9.811,P03556,9.811
P10670,postgresC,3.168,P03557,3.168
P10671,postgresB,1.998,P03557,1.998
P10672,postgresC,2.969,P03557,2.969
P10673,postgresC,3.052,P03558,3.052
P10674,postgresB,7.375,P03558,7.375
P10675,postgresC,5.813,P03558,5.813
P10676,postgresB,6.277,P03559,6.277
P10677,postgresC,3.819,P03559,3.819
P10678,postgresB,2.139,P03559,2.139
P10679,postgresB,9.613,P03560,9.613
P10680,postgresA,4.223,P03560,4.223
P10681,postgresB,6.497,P03560,6.497
P10682,postgresC,4.64,P03561,4.64
P10683,postgresA,4.27,P03561,4.27
P10684,postgresA,5.833,P03561,5.833
P10685,postgresC,6.647,P03562,6.647
P10686,postgresC,8.128,P03562,8.128
P10687,postgresC,6.436,P03562,6.436
P10688,postgresB,6.645,P03563,6.645
P10689,postgresB,9.694,P03563,9.694
P10690,postgresA,0.51,P03563,0.51
P10691,postgresA,4.183,P03564,4.183
P10692,postgresC,4.297,P03564,4.297
P10693,postgresB,3.741,P03564,3.741
P10694,postgresC,2.99,P03565,2.99
P10695,postgresB,0.239,P03565,0.239
P10696,postgresA,5.178,P03565,5.178
P10697,postgresA,2.118,P03566,2.118
P10698,postgresB,4.829,P03566,4.829
P10699,postgresC,4.846,P03566,4.846
P10700,postgresA,9.324,P03567,9.324
P10701,postgresB,0.712,P03567,0.712
P10702,postgresA,0.206,P03567,0.206
P10703,postgresA,9.116,P03568,9.116
P10704,postgresB,6.814,P03568,6.814
P10705,postgresB,5.385,P03568,5.385
P10706,postgresC,9.553,P03569,9.553
P10707,postgresB,1.378,P03569,1.378
P10708,postgresB,8.793,P03569,8.793
P10709,postgresC,1.753,P03570,1.753
P10710,postgresB,2.769,P03570,2.769
P10711,postgresC,8.797,P03570,8.797
P10712,postgresA,6.505,P03571,6.505
P10713,postgresA,0.189,P03571,0.189
P10714,postgresA,2.517,P03571,2.517
P10715,postgresB,4.869,P03572,4.869
P10716,postgresB,6.37,P03572,6.37
P10717,postgresC,3.229,P03572,3.229
P10718,postgresB,1.345,P03573,1.345
P10719,postgresA,6.764,P03573,6.764
P10720,postgresB,0.137,P03573,0.137
P10721,postgresB,1.722,P03574,1.722
P10722,postgresA,7.429,P03574,7.429
P10723,postgresA,2.806,P03574,2.806
P10724,postgresA,1.85,P03575,1.85
P10725,postgresB,3.585,P03575,3.585
P10726,postgresB,4.56,P03575,4.56
P10727,postgresA,7.157,P03576,7.157
P10728,postgresB,2.85,P03576,2.85
P10729,postgresC,9.164,P03576,9.164
P10730,postgresC,8.345,P03577,8.345
P10731,postgresB,6.344,P03577,6.344
P10732,postgresC,6.405,P03577,6.405
P10733,postgresB,7.01,P03578,7.01
P10734,postgresA,8.217,P03578,8.217
P10735,postgresB,3.262,P03578,3.262
P10736,postgresB,7.822,P03579,7.822
P10737,postgresB,6.708,P03579,6.708
P10738,postgresC,8.452,P03579,8.452
P10739,postgresC,8.257,P03580,8.257
P10740,postgresB,1.164,P03580,1.164
P10741,postgresC,9.599,P03580,9.599
P10742,postgresC,6.712,P03581,6.712
P10743,postgresA,9.937,P03581,9.937
P10744,postgresC,2.0,P03581,2.0
P10745,postgresB,5.685,P03582,5.685
P10746,postgresC,8.237,P03582,8.237
P10747,postgresB,2.87,P03582,2.87
P10748,postgresA,9.046,P03583,9.046
P10749,postgresA,2.299,P03583,2.299
P10750,postgresA,9.402,P03583,9.402
P10751,postgresB,2.21,P03584,2.21
P10752,postgresB,6.36,P03584,6.36
P10753,postgresC,2.726,P03584,2.726
P10754,postgresA,7.683,P03585,7.683
P10755,postgresA,0.635,P03585,0.635
P10756,postgresB,8.918,P03585,8.918
P10757,postgresB,3.654,P03586,3.654
P10758,postgresA,8.912,P03586,8.912
P10759,postgresA,4.959,P03586,4.959
P10760,postgresA,5.518,P03587,5.518
P10761,postgresC,5.459,P03587,5.459
P10762,postgresB,3.175,P03587,3.175
P10763,postgresB,4.528,P03588,4.528
P10764,postgresB,3.435,P03588,3.435
P10765,postgresB,4.572,P03588,4.572
P10766,postgresA,7.659,P03589,7.659
P10767,postgresA,2.842,P03589,2.842
P10768,postgresB,3.682,P03589,3.682
P10769,postgresC,5.163,P03590,5.163
P10770,postgresA,0.136,P03590,0.136
P10771,postgresA,4.692,P03590,4.692
P10772,postgresA,8.293,P03591,8.293
P10773,postgresB,7.12,P03591,7.12
P10774,postgresA,6.41,P03591,6.41
P10775,postgresA,0.045,P03592,0.045
P10776,postgresA,5.643,P03592,5.643
P10777,postgresB,6.315,P03592,6.315
P10778,postgresB,7.35,P03593,7.35
P10779,postgresC,3.116,P03593,3.116
P10780,postgresA,5.978,P03593,5.978
P10781,postgresC,1.152,P03594,1.152
P10782,postgresC,2.148,P03594,2.148
P10783,postgresC,5.34,P03594,5.34
P10784,postgresB,4.212,P03595,4.212
P10785,postgresA,6.576,P03595,6.576
P10786,postgresC,2.622,P03595,2.622
P10787,postgresC,2.942,P03596,2.942
P10788,postgresA,2.814,P03596,2.814
P10789,postgresC,3.447,P03596,3.447
P10790,postgresB,1.102,P03597,1.102
P10791,postgresB,6.112,P03597,6.112
P10792,postgresB,3.166,P03597,3.166
P10793,postgresA,4.034,P03598,4.034
P10794,postgresA,9.592,P03598,9.592
P10795,postgresC,5.609,P03598,5.609
P10796,postgresA,3.637,P03599,3.637
P10797,postgresA,8.04,P03599,8.04
P10798,postgresB,5.48,P03599,5.48
P10799,postgresA,1.891,P03600,1.891
P10800,postgresA,8.201,P03600,8.201
P10801,postgresA,8.201,P03600,8.201
P10802,postgresB,3.773,P03601,3.773
P10803,postgresB,0.854,P03601,0.854
P10804,postgresC,7.399,P03601,7.399
P10805,postgresB,7.954,P03602,7.954
