partsid,datalink,cfp,parents_partsid,totalcfp
P02066,postgresC,2.804,P00689,0.0
P02067,postgresA,8.406,P00689,0.0
P02068,postgresA,7.355,P00689,0.0
P02069,postgresB,8.24,P00690,0.0
P02070,postgresB,3.279,P00690,0.0
P02071,postgresC,1.332,P00690,0.0
P02072,postgresA,2.623,P00691,0.0
P02073,postgresC,6.624,P00691,0.0
P02074,postgresC,6.54,P00691,0.0
P02075,postgresB,4.247,P00692,0.0
P02076,postgresA,8.836,P00692,0.0
P02077,postgresA,8.583,P00692,0.0
P02078,postgresB,2.723,P00693,0.0
P02079,postgresB,2.67,P00693,0.0
P02080,postgresC,9.993,P00693,0.0
P02081,postgresB,5.575,P00694,0.0
P02082,postgresA,8.804,P00694,0.0
P02083,postgresC,0.955,P00694,0.0
P02084,postgresB,5.912,P00695,0.0
P02085,postgresB,1.626,P00695,0.0
P02086,postgresC,0.213,P00695,0.0
P02087,postgresA,1.453,P00696,0.0
P02088,postgresA,6.47,P00696,0.0
P02089,postgresB,3.996,P00696,0.0
P02090,postgresC,0.373,P00697,0.0
P02091,postgresB,0.237,P00697,0.0
P02092,postgresA,4.783,P00697,0.0
P02093,postgresC,8.37,P00698,0.0
P02094,postgresC,4.253,P00698,0.0
P02095,postgresB,3.798,P00698,0.0
P02096,postgresC,7.678,P00699,0.0
P02097,postgresC,2.963,P00699,0.0
P02098,postgresC,1.168,P00699,0.0
P02099,postgresC,2.298,P00700,0.0
P02100,postgresA,1.573,P00700,0.0
P02101,postgresB,8.079,P00700,0.0
P02102,postgresB,3.175,P00701,0.0
P02103,postgresB,2.835,P00701,0.0
P02104,postgresB,5.261,P00701,0.0
P02105,postgresA,6.979,P00702,0.0
P02106,postgresB,9.483,P00702,0.0
P02107,postgresC,8.89,P00702,0.0
P02108,postgresC,8.031,P00703,0.0
P02109,postgresC,2.777,P00703,0.0
P02110,postgresC,8.328,P00703,0.0
P02111,postgresC,1.604,P00704,0.0
P02112,postgresA,6.617,P00704,0.0
P02113,postgresC,4.171,P00704,0.0
P02114,postgresA,5.451,P00705,0.0
P02115,postgresB,0.354,P00705,0.0
P02116,postgresC,3.772,P00705,0.0
P02117,postgresA,0.377,P00706,0.0
P02118,postgresC,0.496,P00706,0.0
P02119,postgresC,5.075,P00706,0.0
P02120,postgresC,1.434,P00707,0.0
P02121,postgresC,8.884,P00707,0.0
P02122,postgresA,0.001,P00707,0.0
P02123,postgresC,5.915,P00708,0.0
P02124,postgresB,7.771,P00708,0.0
P02125,postgresC,8.287,P00708,0.0
P02126,postgresA,0.868,P00709,0.0
P02127,postgresB,4.539,P00709,0.0
P02128,postgresB,9.152,P00709,0.0
P02129,postgresC,0.183,P00710,0.0
P02130,postgresB,0.166,P00710,0.0
P02131,postgresB,2.695,P00710,0.0
P02132,postgresC,0.83,P00711,0.0
P02133,postgresC,0.028,P00711,0.0
P02134,postgresA,0.434,P00711,0.0
P02135,postgresA,7.466,P00712,0.0
P02136,postgresC,0.313,P00712,0.0
P02137,postgresA,4.672,P00712,0.0
P02138,postgresB,6.432,P00713,0.0
P02139,postgresB,4.055,P00713,0.0
P02140,postgresB,3.22,P00713,0.0
P02141,postgresB,0.074,P00714,0.0
P02142,postgresA,8.437,P00714,0.0
P02143,postgresB,2.17,P00714,0.0
P02144,postgresB,4.749,P00715,0.0
P02145,postgresC,6.832,P00715,0.0
P02146,postgresB,4.08,P00715,0.0
P02147,postgresC,7.466,P00716,0.0
P02148,postgresC,1.97,P00716,0.0
P02149,postgresA,0.6,P00716,0.0
P02150,postgresB,5.868,P00717,0.0
P02151,postgresA,3.258,P00717,0.0
P02152,postgresC,6.945,P00717,0.0
P02153,postgresC,7.257,P00718,0.0
P02154,postgresB,5.432,P00718,0.0
P02155,postgresA,8.302,P00718,0.0
P02156,postgresC,9.043,P00719,0.0
P02157,postgresC,9.8,P00719,0.0
P02158,postgresC,1.565,P00719,0.0
P02159,postgresB,1.001,P00720,0.0
P02160,postgresA,9.551,P00720,0.0
P02161,postgresA,9.33,P00720,0.0
P02162,postgresA,3.339,P00721,0.0
P02163,postgresA,7.524,P00721,0.0
P02164,postgresA,6.351,P00721,0.0
P02165,postgresC,7.293,P00722,0.0
P02166,postgresA,7.215,P00722,0.0
P02167,postgresC,5.574,P00722,0.0
P02168,postgresA,2.779,P00723,0.0
P02169,postgresC,7.533,P00723,0.0
P02170,postgresA,2.418,P00723,0.0
P02171,postgresB,7.998,P00724,0.0
P02172,postgresB,5.658,P00724,0.0
P02173,postgresA,0.984,P00724,0.0
P02174,postgresC,5.262,P00725,0.0
P02175,postgresB,5.166,P00725,0.0
P02176,postgresC,7.783,P00725,0.0
P02177,postgresA,8.953,P00726,0.0
P02178,postgresB,0.004,P00726,0.0
P02179,postgresA,3.622,P00726,0.0
P02180,postgresC,4.018,P00727,0.0
P02181,postgresB,6.991,P00727,0.0
P02182,postgresB,3.62,P00727,0.0
P02183,postgresB,3.945,P00728,0.0
P02184,postgresB,0.279,P00728,0.0
P02185,postgresA,6.648,P00728,0.0
P02186,postgresA,3.515,P00729,0.0
P02187,postgresC,9.291,P00729,0.0
P02188,postgresB,1.569,P00729,0.0
P02189,postgresB,6.012,P00730,0.0
P02190,postgresA,2.743,P00730,0.0
P02191,postgresA,6.948,P00730,0.0
P02192,postgresA,8.863,P00731,0.0
P02193,postgresC,2.504,P00731,0.0
P02194,postgresA,0.541,P00731,0.0
P02195,postgresB,8.05,P00732,0.0
P02196,postgresB,0.804,P00732,0.0
P02197,postgresB,1.437,P00732,0.0
P02198,postgresA,6.537,P00733,0.0
P02199,postgresC,4.929,P00733,0.0
P02200,postgresA,2.54,P00733,0.0
P02201,postgresC,8.394,P00734,0.0
P02202,postgresC,1.032,P00734,0.0
P02203,postgresC,8.142,P00734,0.0
P02204,postgresA,2.121,P00735,0.0
P02205,postgresB,3.166,P00735,0.0
P02206,postgresC,4.98,P00735,0.0
P02207,postgresB,2.764,P00736,0.0
P02208,postgresA,8.829,P00736,0.0
P02209,postgresC,0.301,P00736,0.0
P02210,postgresB,0.739,P00737,0.0
P02211,postgresC,7.353,P00737,0.0
P02212,postgresA,7.887,P00737,0.0
P02213,postgresA,6.353,P00738,0.0
P02214,postgresB,8.337,P00738,0.0
P02215,postgresC,0.203,P00738,0.0
P02216,postgresA,3.072,P00739,0.0
P02217,postgresA,1.801,P00739,0.0
P02218,postgresB,9.109,P00739,0.0
P02219,postgresA,6.485,P00740,0.0
P02220,postgresB,5.004,P00740,0.0
P02221,postgresB,9.876,P00740,0.0
P02222,postgresB,2.257,P00741,0.0
P02223,postgresA,1.089,P00741,0.0
P02224,postgresC,2.414,P00741,0.0
P02225,postgresC,7.91,P00742,0.0
P02226,postgresB,8.53,P00742,0.0
P02227,postgresB,3.5,P00742,0.0
P02228,postgresA,4.444,P00743,0.0
P02229,postgresC,2.077,P00743,0.0
P02230,postgresB,6.101,P00743,0.0
P02231,postgresC,1.859,P00744,0.0
P02232,postgresA,0.072,P00744,0.0
P02233,postgresB,0.691,P00744,0.0
P02234,postgresC,7.228,P00745,0.0
P02235,postgresA,7.048,P00745,0.0
P02236,postgresA,2.656,P00745,0.0
P02237,postgresB,7.792,P00746,0.0
P02238,postgresC,0.154,P00746,0.0
P02239,postgresC,3.195,P00746,0.0
P02240,postgresA,5.898,P00747,0.0
P02241,postgresB,9.861,P00747,0.0
P02242,postgresB,1.723,P00747,0.0
P02243,postgresB,5.949,P00748,0.0
P02244,postgresA,0.763,P00748,0.0
P02245,postgresB,9.173,P00748,0.0
P02246,postgresC,8.847,P00749,0.0
P02247,postgresB,3.696,P00749,0.0
P02248,postgresA,5.031,P00749,0.0
P02249,postgresA,7.699,P00750,0.0
P02250,postgresA,4.732,P00750,0.0
P02251,postgresB,6.217,P00750,0.0
P02252,postgresC,8.836,P00751,0.0
P02253,postgresC,0.073,P00751,0.0
P02254,postgresC,8.042,P00751,0.0
P02255,postgresB,6.43,P00752,0.0
P02256,postgresA,4.39,P00752,0.0
P02257,postgresB,0.412,P00752,0.0
P02258,postgresC,9.312,P00753,0.0
P02259,postgresC,2.047,P00753,0.0
P02260,postgresA,3.834,P00753,0.0
P02261,postgresB,6.587,P00754,0.0
P02262,postgresB,9.429,P00754,0.0
P02263,postgresC,4.004,P00754,0.0
P02264,postgresB,1.176,P00755,0.0
P02265,postgresB,9.222,P00755,0.0
P02266,postgresC,1.39,P00755,0.0
P02267,postgresB,7.524,P00756,0.0
P02268,postgresA,1.832,P00756,0.0
P02269,postgresA,9.737,P00756,0.0
P02270,postgresA,3.387,P00757,0.0
P02271,postgresA,4.632,P00757,0.0
P02272,postgresA,1.46,P00757,0.0
P02273,postgresA,9.013,P00758,0.0
P02274,postgresC,4.915,P00758,0.0
P02275,postgresC,8.901,P00758,0.0
P02276,postgresB,9.075,P00759,0.0
P02277,postgresB,8.082,P00759,0.0
P02278,postgresC,9.975,P00759,0.0
P02279,postgresC,8.469,P00760,0.0
P02280,postgresC,1.722,P00760,0.0
P02281,postgresB,5.827,P00760,0.0
P02282,postgresA,1.385,P00761,0.0
P02283,postgresB,4.867,P00761,0.0
P02284,postgresA,9.682,P00761,0.0
P02285,postgresA,4.722,P00762,0.0
P02286,postgresB,7.256,P00762,0.0
P02287,postgresB,8.465,P00762,0.0
P02288,postgresB,2.523,P00763,0.0
P02289,postgresB,1.211,P00763,0.0
P02290,postgresA,5.079,P00763,0.0
P02291,postgresB,0.791,P00764,0.0
P02292,postgresC,3.693,P00764,0.0
P02293,postgresA,8.561,P00764,0.0
P02294,postgresC,4.628,P00765,0.0
P02295,postgresB,0.669,P00765,0.0
P02296,postgresC,2.8,P00765,0.0
P02297,postgresB,1.691,P00766,0.0
P02298,postgresA,8.233,P00766,0.0
P02299,postgresC,7.969,P00766,0.0
P02300,postgresB,1.45,P00767,0.0
P02301,postgresB,5.898,P00767,0.0
P02302,postgresA,8.103,P00767,0.0
P02303,postgresB,0.641,P00768,0.0
P02304,postgresB,9.606,P00768,0.0
P02305,postgresA,7.197,P00768,0.0
P02306,postgresB,7.457,P00769,0.0
P02307,postgresC,6.884,P00769,0.0
P02308,postgresC,0.881,P00769,0.0
P02309,postgresC,3.796,P00770,0.0
P02310,postgresA,8.433,P00770,0.0
P02311,postgresA,2.345,P00770,0.0
P02312,postgresA,1.717,P00771,0.0
P02313,postgresB,6.275,P00771,0.0
P02314,postgresB,8.978,P00771,0.0
P02315,postgresC,3.234,P00772,0.0
P02316,postgresC,3.08,P00772,0.0
P02317,postgresA,9.478,P00772,0.0
P02318,postgresC,8.123,P00773,0.0
P02319,postgresC,5.432,P00773,0.0
P02320,postgresB,1.174,P00773,0.0
P02321,postgresC,1.908,P00774,0.0
P02322,postgresC,5.647,P00774,0.0
P02323,postgresA,7.868,P00774,0.0
P02324,postgresC,8.662,P00775,0.0
P02325,postgresB,1.713,P00775,0.0
P02326,postgresA,2.559,P00775,0.0
P02327,postgresC,7.775,P00776,0.0
P02328,postgresA,9.175,P00776,0.0
P02329,postgresC,9.941,P00776,0.0
P02330,postgresC,3.702,P00777,0.0
P02331,postgresB,9.376,P00777,0.0
P02332,postgresB,8.599,P00777,0.0
P02333,postgresA,2.796,P00778,0.0
P02334,postgresA,2.715,P00778,0.0
P02335,postgresB,3.285,P00778,0.0
P02336,postgresB,2.223,P00779,0.0
P02337,postgresC,0.46,P00779,0.0
P02338,postgresB,6.402,P00779,0.0
P02339,postgresC,4.217,P00780,0.0
P02340,postgresC,6.234,P00780,0.0
P02341,postgresB,7.984,P00780,0.0
P02342,postgresC,3.273,P00781,0.0
P02343,postgresB,2.887,P00781,0.0
P02344,postgresC,3.385,P00781,0.0
P02345,postgresB,0.659,P00782,0.0
P02346,postgresA,5.093,P00782,0.0
P02347,postgresC,1.027,P00782,0.0
P02348,postgresA,2.422,P00783,0.0
P02349,postgresC,3.768,P00783,0.0
P02350,postgresA,6.605,P00783,0.0
P02351,postgresC,1.523,P00784,0.0
P02352,postgresB,0.314,P00784,0.0
P02353,postgresC,5.979,P00784,0.0
P02354,postgresB,2.038,P00785,0.0
P02355,postgresB,6.022,P00785,0.0
P02356,postgresC,4.849,P00785,0.0
P02357,postgresC,9.808,P00786,0.0
P02358,postgresB,6.934,P00786,0.0
P02359,postgresB,5.117,P00786,0.0
P02360,postgresA,3.822,P00787,0.0
P02361,postgresC,0.071,P00787,0.0
P02362,postgresC,8.28,P00787,0.0
P02363,postgresC,8.306,P00788,0.0
P02364,postgresC,9.416,P00788,0.0
P02365,postgresB,6.963,P00788,0.0
P02366,postgresB,7.872,P00789,0.0
P02367,postgresC,3.798,P00789,0.0
P02368,postgresB,7.409,P00789,0.0
P02369,postgresB,6.166,P00790,0.0
P02370,postgresA,1.625,P00790,0.0
P02371,postgresC,1.133,P00790,0.0
P02372,postgresC,0.75,P00791,0.0
P02373,postgresB,3.367,P00791,0.0
P02374,postgresA,9.245,P00791,0.0
P02375,postgresC,2.374,P00792,0.0
P02376,postgresC,8.176,P00792,0.0
P02377,postgresC,0.316,P00792,0.0
P02378,postgresC,8.175,P00793,0.0
P02379,postgresB,0.88,P00793,0.0
P02380,postgresC,5.662,P00793,0.0
P02381,postgresA,4.478,P00794,0.0
P02382,postgresA,0.919,P00794,0.0
P02383,postgresA,4.701,P00794,0.0
P02384,postgresA,5.171,P00795,0.0
P02385,postgresA,1.937,P00795,0.0
P02386,postgresA,7.2,P00795,0.0
P02387,postgresC,6.057,P00796,0.0
P02388,postgresC,6.646,P00796,0.0
P02389,postgresB,7.692,P00796,0.0
P02390,postgresA,4.773,P00797,0.0
P02391,postgresB,7.677,P00797,0.0
P02392,postgresB,9.86,P00797,0.0
P02393,postgresC,8.236,P00798,0.0
P02394,postgresB,2.685,P00798,0.0
P02395,postgresA,2.51,P00798,0.0
P02396,postgresB,5.632,P00799,0.0
P02397,postgresA,4.526,P00799,0.0
P02398,postgresA,8.283,P00799,0.0
P02399,postgresB,1.026,P00800,0.0
P02400,postgresA,2.939,P00800,0.0
P02401,postgresB,7.254,P00800,0.0
P02402,postgresA,0.271,P00801,0.0
P02403,postgresA,5.196,P00801,0.0
P02404,postgresB,2.99,P00801,0.0
P02405,postgresB,0.6,P00802,0.0
P02406,postgresB,3.483,P00802,0.0
P02407,postgresA,4.144,P00802,0.0
P02408,postgresC,5.161,P00803,0.0
P02409,postgresC,3.14,P00803,0.0
P02410,postgresA,7.824,P00803,0.0
P02411,postgresC,4.905,P00804,0.0
P02412,postgresC,7.048,P00804,0.0
P02413,postgresB,6.084,P00804,0.0
P02414,postgresC,2.08,P00805,0.0
P02415,postgresA,7.814,P00805,0.0
P02416,postgresA,6.452,P00805,0.0
P02417,postgresC,1.758,P00806,0.0
P02418,postgresA,8.541,P00806,0.0
P02419,postgresA,3.106,P00806,0.0
P02420,postgresC,6.199,P00807,0.0
P02421,postgresA,2.445,P00807,0.0
P02422,postgresB,1.469,P00807,0.0
P02423,postgresB,4.971,P00808,0.0
P02424,postgresC,8.509,P00808,0.0
P02425,postgresA,6.562,P00808,0.0
P02426,postgresB,1.519,P00809,0.0
P02427,postgresC,0.526,P00809,0.0
P02428,postgresA,7.852,P00809,0.0
P02429,postgresB,1.112,P00810,0.0
P02430,postgresA,3.212,P00810,0.0
P02431,postgresA,8.144,P00810,0.0
P02432,postgresC,9.265,P00811,0.0
P02433,postgresA,6.331,P00811,0.0
P02434,postgresC,5.077,P00811,0.0
P02435,postgresC,5.079,P00812,0.0
P02436,postgresA,2.4,P00812,0.0
P02437,postgresC,6.973,P00812,0.0
P02438,postgresA,2.61,P00813,0.0
P02439,postgresB,2.979,P00813,0.0
P02440,postgresB,5.685,P00813,0.0
P02441,postgresB,2.402,P00814,0.0
P02442,postgresB,8.729,P00814,0.0
P02443,postgresB,7.024,P00814,0.0
P02444,postgresB,4.685,P00815,0.0
P02445,postgresB,6.523,P00815,0.0
P02446,postgresA,2.151,P00815,0.0
P02447,postgresC,2.268,P00816,0.0
P02448,postgresC,0.098,P00816,0.0
P02449,postgresB,3.194,P00816,0.0
P02450,postgresC,6.315,P00817,0.0
P02451,postgresC,5.236,P00817,0.0
P02452,postgresA,4.116,P00817,0.0
P02453,postgresA,0.902,P00818,0.0
P02454,postgresC,8.066,P00818,0.0
P02455,postgresC,0.441,P00818,0.0
P02456,postgresA,7.53,P00819,0.0
P02457,postgresA,9.051,P00819,0.0
P02458,postgresB,3.381,P00819,0.0
P02459,postgresB,7.169,P00820,0.0
P02460,postgresC,5.967,P00820,0.0
P02461,postgresA,5.691,P00820,0.0
P02462,postgresA,0.689,P00821,0.0
P02463,postgresB,3.327,P00821,0.0
P02464,postgresA,3.634,P00821,0.0
P02465,postgresB,5.217,P00822,0.0
P02466,postgresC,5.022,P00822,0.0
P02467,postgresB,9.227,P00822,0.0
P02468,postgresB,3.708,P00823,0.0
P02469,postgresA,7.741,P00823,0.0
P02470,postgresB,0.038,P00823,0.0
P02471,postgresB,5.253,P00824,0.0
P02472,postgresA,7.383,P00824,0.0
P02473,postgresB,5.027,P00824,0.0
P02474,postgresA,2.513,P00825,0.0
P02475,postgresB,3.137,P00825,0.0
P02476,postgresB,3.521,P00825,0.0
P02477,postgresB,2.418,P00826,0.0
P02478,postgresC,7.374,P00826,0.0
P02479,postgresC,4.712,P00826,0.0
P02480,postgresC,2.95,P00827,0.0
P02481,postgresC,8.617,P00827,0.0
P02482,postgresC,6.968,P00827,0.0
P02483,postgresB,6.216,P00828,0.0
P02484,postgresA,9.873,P00828,0.0
P02485,postgresB,2.19,P00828,0.0
P02486,postgresB,8.097,P00829,0.0
P02487,postgresB,3.328,P00829,0.0
P02488,postgresA,7.38,P00829,0.0
P02489,postgresB,7.169,P00830,0.0
P02490,postgresB,1.309,P00830,0.0
P02491,postgresA,1.259,P00830,0.0
P02492,postgresB,0.578,P00831,0.0
P02493,postgresA,2.333,P00831,0.0
P02494,postgresC,8.09,P00831,0.0
P02495,postgresB,1.348,P00832,0.0
P02496,postgresC,7.737,P00832,0.0
P02497,postgresA,3.37,P00832,0.0
P02498,postgresB,2.275,P00833,0.0
P02499,postgresA,2.106,P00833,0.0
P02500,postgresA,0.598,P00833,0.0
P02501,postgresC,1.107,P00834,0.0
P02502,postgresC,7.836,P00834,0.0
P02503,postgresA,0.106,P00834,0.0
P02504,postgresA,9.729,P00835,0.0
P02505,postgresC,4.124,P00835,0.0
P02506,postgresC,1.097,P00835,0.0
P02507,postgresC,7.811,P00836,0.0
P02508,postgresC,6.497,P00836,0.0
P02509,postgresB,3.511,P00836,0.0
P02510,postgresC,5.249,P00837,0.0
P02511,postgresB,9.666,P00837,0.0
P02512,postgresB,5.357,P00837,0.0
P02513,postgresC,6.777,P00838,0.0
P02514,postgresA,5.443,P00838,0.0
P02515,postgresA,1.132,P00838,0.0
P02516,postgresC,1.437,P00839,0.0
P02517,postgresC,4.082,P00839,0.0
P02518,postgresC,3.707,P00839,0.0
P02519,postgresC,8.661,P00840,0.0
P02520,postgresC,3.645,P00840,0.0
P02521,postgresA,1.544,P00840,0.0
P02522,postgresB,8.191,P00841,0.0
P02523,postgresC,0.694,P00841,0.0
P02524,postgresC,1.791,P00841,0.0
P02525,postgresB,2.95,P00842,0.0
P02526,postgresB,8.479,P00842,0.0
P02527,postgresC,9.716,P00842,0.0
P02528,postgresC,8.142,P00843,0.0
P02529,postgresC,1.361,P00843,0.0
P02530,postgresC,8.247,P00843,0.0
P02531,postgresC,9.114,P00844,0.0
P02532,postgresC,9.414,P00844,0.0
P02533,postgresC,2.485,P00844,0.0
P02534,postgresB,1.705,P00845,0.0
P02535,postgresA,4.284,P00845,0.0
P02536,postgresA,5.085,P00845,0.0
P02537,postgresB,8.248,P00846,0.0
P02538,postgresC,7.509,P00846,0.0
P02539,postgresA,6.995,P00846,0.0
P02540,postgresA,5.593,P00847,0.0
P02541,postgresA,5.454,P00847,0.0
P02542,postgresB,6.639,P00847,0.0
P02543,postgresA,2.18,P00848,0.0
P02544,postgresC,3.062,P00848,0.0
P02545,postgresB,4.376,P00848,0.0
P02546,postgresB,5.195,P00849,0.0
P02547,postgresB,1.855,P00849,0.0
P02548,postgresA,2.131,P00849,0.0
P02549,postgresC,4.985,P00850,0.0
P02550,postgresB,5.747,P00850,0.0
P02551,postgresA,4.365,P00850,0.0
P02552,postgresA,1.048,P00851,0.0
P02553,postgresB,5.411,P00851,0.0
P02554,postgresC,3.827,P00851,0.0
P02555,postgresA,5.6,P00852,0.0
P02556,postgresC,6.325,P00852,0.0
P02557,postgresB,3.901,P00852,0.0
P02558,postgresA,9.406,P00853,0.0
P02559,postgresA,2.38,P00853,0.0
P02560,postgresA,2.016,P00853,0.0
P02561,postgresB,7.062,P00854,0.0
P02562,postgresA,5.358,P00854,0.0
P02563,postgresC,1.782,P00854,0.0
P02564,postgresC,3.565,P00855,0.0
P02565,postgresB,4.065,P00855,0.0
P02566,postgresC,4.865,P00855,0.0
P02567,postgresC,6.482,P00856,0.0
P02568,postgresB,2.276,P00856,0.0
P02569,postgresB,9.144,P00856,0.0
P02570,postgresC,7.142,P00857,0.0
P02571,postgresB,1.77,P00857,0.0
P02572,postgresC,9.447,P00857,0.0
P02573,postgresC,0.472,P00858,0.0
P02574,postgresA,0.618,P00858,0.0
P02575,postgresA,7.295,P00858,0.0
P02576,postgresB,9.429,P00859,0.0
P02577,postgresB,7.996,P00859,0.0
P02578,postgresA,1.937,P00859,0.0
P02579,postgresA,6.467,P00860,0.0
P02580,postgresA,9.632,P00860,0.0
P02581,postgresB,8.425,P00860,0.0
P02582,postgresB,9.793,P00861,0.0
P02583,postgresA,0.564,P00861,0.0
P02584,postgresC,7.161,P00861,0.0
P02585,postgresC,3.689,P00862,0.0
P02586,postgresC,6.228,P00862,0.0
P02587,postgresC,9.021,P00862,0.0
P02588,postgresC,2.755,P00863,0.0
P02589,postgresA,6.892,P00863,0.0
P02590,postgresA,3.455,P00863,0.0
P02591,postgresA,3.348,P00864,0.0
P02592,postgresC,8.539,P00864,0.0
P02593,postgresB,4.279,P00864,0.0
P02594,postgresB,7.236,P00865,0.0
P02595,postgresC,0.926,P00865,0.0
P02596,postgresC,5.324,P00865,0.0
P02597,postgresB,9.73,P00866,0.0
P02598,postgresB,9.068,P00866,0.0
P02599,postgresB,2.946,P00866,0.0
P02600,postgresC,5.083,P00867,0.0
P02601,postgresC,1.949,P00867,0.0
P02602,postgresB,8.977,P00867,0.0
P02603,postgresA,4.725,P00868,0.0
P02604,postgresB,7.645,P00868,0.0
P02605,postgresC,7.739,P00868,0.0
P02606,postgresA,7.953,P00869,0.0
P02607,postgresC,0.724,P00869,0.0
P02608,postgresC,6.727,P00869,0.0
P02609,postgresB,9.1,P00870,0.0
P02610,postgresC,3.973,P00870,0.0
P02611,postgresB,3.889,P00870,0.0
P02612,postgresA,8.631,P00871,0.0
P02613,postgresC,0.086,P00871,0.0
P02614,postgresB,8.948,P00871,0.0
P02615,postgresA,5.398,P00872,0.0
P02616,postgresC,0.341,P00872,0.0
P02617,postgresC,8.713,P00872,0.0
P02618,postgresA,2.35,P00873,0.0
P02619,postgresC,8.137,P00873,0.0
P02620,postgresB,6.506,P00873,0.0
P02621,postgresC,5.155,P00874,0.0
P02622,postgresA,0.619,P00874,0.0
P02623,postgresB,2.718,P00874,0.0
P02624,postgresA,0.484,P00875,0.0
P02625,postgresA,7.7,P00875,0.0
P02626,postgresA,9.801,P00875,0.0
P02627,postgresB,7.859,P00876,0.0
P02628,postgresA,5.041,P00876,0.0
P02629,postgresB,3.948,P00876,0.0
P02630,postgresC,4.679,P00877,0.0
P02631,postgresB,7.215,P00877,0.0
P02632,postgresC,0.507,P00877,0.0
P02633,postgresA,4.351,P00878,0.0
P02634,postgresC,9.962,P00878,0.0
P02635,postgresC,6.075,P00878,0.0
P02636,postgresB,0.828,P00879,0.0
P02637,postgresC,6.383,P00879,0.0
P02638,postgresB,4.906,P00879,0.0
P02639,postgresA,6.831,P00880,0.0
P02640,postgresA,9.876,P00880,0.0
P02641,postgresA,1.424,P00880,0.0
P02642,postgresC,2.511,P00881,0.0
P02643,postgresC,1.052,P00881,0.0
P02644,postgresA,3.207,P00881,0.0
P02645,postgresC,7.717,P00882,0.0
P02646,postgresC,2.285,P00882,0.0
P02647,postgresB,3.645,P00882,0.0
P02648,postgresA,9.61,P00883,0.0
P02649,postgresB,4.856,P00883,0.0
P02650,postgresB,1.001,P00883,0.0
P02651,postgresB,8.709,P00884,0.0
P02652,postgresB,2.656,P00884,0.0
P02653,postgresA,8.723,P00884,0.0
P02654,postgresC,6.723,P00885,0.0
P02655,postgresC,0.266,P00885,0.0
P02656,postgresA,4.475,P00885,0.0
P02657,postgresA,7.634,P00886,0.0
P02658,postgresA,6.757,P00886,0.0
P02659,postgresB,1.951,P00886,0.0
P02660,postgresA,3.547,P00887,0.0
P02661,postgresC,8.205,P00887,0.0
P02662,postgresB,3.989,P00887,0.0
P02663,postgresC,2.287,P00888,0.0
P02664,postgresB,2.192,P00888,0.0
P02665,postgresB,6.459,P00888,0.0
P02666,postgresC,9.225,P00889,0.0
P02667,postgresB,8.045,P00889,0.0
P02668,postgresB,4.841,P00889,0.0
P02669,postgresA,4.142,P00890,0.0
P02670,postgresA,7.669,P00890,0.0
P02671,postgresB,3.537,P00890,0.0
P02672,postgresB,0.178,P00891,0.0
P02673,postgresB,4.124,P00891,0.0
P02674,postgresC,5.801,P00891,0.0
P02675,postgresA,2.684,P00892,0.0
P02676,postgresC,8.325,P00892,0.0
P02677,postgresB,2.559,P00892,0.0
P02678,postgresB,1.996,P00893,0.0
P02679,postgresC,3.118,P00893,0.0
P02680,postgresC,8.174,P00893,0.0
P02681,postgresA,1.539,P00894,0.0
P02682,postgresC,0.256,P00894,0.0
P02683,postgresA,2.284,P00894,0.0
P02684,postgresC,8.127,P00895,0.0
P02685,postgresA,8.935,P00895,0.0
P02686,postgresB,4.744,P00895,0.0
P02687,postgresC,2.9,P00896,0.0
P02688,postgresA,8.093,P00896,0.0
P02689,postgresB,0.831,P00896,0.0
P02690,postgresA,5.023,P00897,0.0
P02691,postgresC,7.267,P00897,0.0
