partsid, totalcfp
P09776,6.813
P09777,6.693
P09778,1.174
P09779,7.512
P09780,8.786
P09781,9.295
P09782,8.736
P09783,9.788
P09784,0.107
P09785,5.499
P09786,3.105
P09787,8.418
P09788,6.483
P09789,2.691
P09790,9.742
P09791,7.292
P09792,8.6
P09793,0.825
P09794,9.114
P09795,8.32
P09796,6.944
P09797,8.613
P09798,7.128
P09799,6.026
P09800,8.299
P09801,3.331
P09802,4.99
P09803,9.164
P09804,7.741
P09805,5.548
P09806,6.287
P09807,4.699
P09808,3.374
P09809,9.248
P09810,6.264
P09811,4.07
P09812,2.592
P09813,3.37
P09814,6.14
P09815,1.352
P09816,6.574
P09817,4.868
P09818,2.035
P09819,5.086
P09820,9.141
P09821,4.132
P09822,4.551
P09823,0.189
P09824,7.704
P09825,7.557
P09826,8.888
P09827,8.116
P09828,6.807
P09829,9.486
P09830,6.6
P09831,1.453
P09832,3.513
P09833,1.843
P09834,2.418
P09835,0.91
P09836,1.281
P09837,0.284
P09838,5.593
P09839,3.326
P09840,5.866
P09841,9.331
P09842,6.254
P09843,2.498
P09844,3.154
P09845,1.342
P09846,2.66
P09847,5.316
P09848,2.54
P09849,1.356
P09850,2.492
P09851,3.886
P09852,5.187
P09853,8.145
P09854,9.258
P09855,9.841
P09856,3.567
P09857,6.777
P09858,0.534
P09859,2.237
P09860,9.582
P09861,2.804
P09862,6.885
P09863,3.83
P09864,8.573
P09865,6.216
P09866,0.288
P09867,0.589
P09868,5.871
P09869,1.796
P09870,0.98
P09871,0.195
P09872,2.641
P09873,3.287
P09874,4.376
P09875,0.739
P09876,9.4
P09877,6.179
P09878,5.485
P09879,9.309
P09880,8.13
P09881,3.978
P09882,8.802
P09883,5.476
P09884,4.061
P09885,9.292
P09886,7.47
P09887,5.79
P09888,1.295
P09889,4.516
P09890,7.519
P09891,0.792
P09892,1.803
P09893,6.018
P09894,4.408
P09895,2.462
P09896,5.841
P09897,3.948
P09898,4.614
P09899,4.986
P09900,7.466
P09901,7.74
P09902,8.107
P09903,0.009
P09904,2.105
P09905,1.209
P09906,4.768
P09907,3.969
P09908,5.19
P09909,7.579
P09910,1.826
P09911,8.429
P09912,4.22
P09913,3.955
P09914,9.066
P09915,5.007
P09916,9.169
P09917,7.299
P09918,7.069
P09919,7.953
P09920,0.281
P09921,6.116
P09922,6.273
P09923,9.066
P09924,7.412
P09925,1.941
P09926,6.595
P09927,8.219
P09928,0.694
P09929,5.301
P09930,3.782
P09931,3.364
P09932,2.104
P09933,6.307
P09934,6.101
P09935,1.125
P09936,1.01
P09937,8.237
P09938,7.456
P09939,5.272
P09940,9.052
P09941,7.74
P09942,8.509
P09943,7.97
P09944,4.643
P09945,1.261
P09946,1.441
P09947,4.915
P09948,0.708
P09949,4.41
P09950,7.817
P09951,3.713
P09952,2.749
P09953,9.986
P09954,8.905
P09955,5.713
P09956,9.367
P09957,4.27
P09958,9.636
P09959,7.894
P09960,5.451
P09961,2.427
P09962,1.511
P09963,1.107
P09964,7.224
P09965,5.713
P09966,1.189
P09967,1.623
P09968,4.22
P09969,6.339
P09970,2.127
P09971,5.233
P09972,3.266
P09973,1.762
P09974,1.077
P09975,5.977
P09976,4.788
P09977,2.501
P09978,2.517
P09979,4.419
P09980,2.649
P09981,0.651
P09982,2.637
P09983,6.232
P09984,2.11
P09985,8.833
P09986,6.901
P09987,3.173
P09988,0.003
P09989,3.849
P09990,3.99
P09991,1.436
P09992,5.784
P09993,4.681
P09994,5.93
P09995,2.358
P09996,8.086
P09997,0.198
P09998,9.579
P09999,7.124
P10000,7.765
P03320,25.283
P00001,49757.288
P03321,12.267
P00009,5389.259
P03322,12.348
P00020,1790.289
P03323,22.552
P00031,1816.507
P03324,12.801
P00042,577.683
P03325,14.781
P00053,581.698
P03326,12.231
P00064,624.702
P03327,9.099
P00075,590.580
P03328,20.940
P00086,616.063
P03329,19.011
P00097,666.768
P03330,10.038
P00108,643.637
P03331,25.295
P00118,603.656
P00119,618.032
P00120,661.647
P00121,648.138
P00122,595.591
P00123,577.913
P00124,226.731
P00125,209.500
P00126,177.241
P00127,184.476
P00128,186.282
P00129,214.036
P00130,189.472
P00131,193.024
P00132,171.275
P00133,202.996
P00134,200.458
P00135,187.932
P00136,188.327
P00137,208.133
P00138,176.210
P00139,205.778
P00140,181.301
P00141,223.788
P00142,193.117
P00143,169.473
P00144,199.241
P00145,193.553
P00146,194.263
P00147,211.404
P00148,223.333
P00149,194.549
P00150,201.046
P00151,226.972
P00152,213.230
P00153,174.295
P00154,152.299
P00155,185.650
P00156,199.786
P00157,188.651
P00158,191.791
P00159,188.176
P00160,195.948
P00161,174.124
P00162,178.601
P00163,195.644
P00164,228.395
P00165,195.346
P00166,212.719
P00167,175.847
P00168,197.077
P00169,192.855
P00170,219.276
P00171,221.113
P00172,198.703
P00173,182.549
P00174,214.771
P00175,197.135
P00176,211.638
P00177,189.584
P00178,204.230
P00179,159.800
P00180,204.226
P00181,192.244
P00182,195.380
P00183,221.247
P00184,200.928
P00185,171.730
P00186,192.237
P00194,181.240
P00205,227.532
P00216,176.676
P00227,168.713
P00238,190.335
P00249,179.629
P00260,190.224
P00271,184.227
P00282,192.301
P00293,199.611
P00303,190.724
P00304,175.424
P00305,215.693
P00306,167.553
P00307,193.002
P00308,237.846
P00309,187.912
P00310,184.522
P00311,189.833
P00312,208.974
P00313,222.932
P00314,193.195
P00315,177.179
P00316,204.444
P00317,190.822
P00318,228.029
P00319,197.649
P00320,177.584
P00321,186.370
P00322,224.538
P00323,219.546
P00324,215.819
P00325,201.750
P00326,203.697
P00327,237.667
P00328,213.336
P00329,189.314
P00330,166.593
P00331,204.362
P00332,189.030
P00333,208.477
P00334,195.529
P00335,218.861
P00336,259.536
P00337,188.772
P00338,178.437
P00339,205.449
P00340,189.783
P00341,191.260
P00342,213.335
P00343,201.470
P00344,188.110
P00345,190.848
P00346,219.786
P00347,205.672
P00348,202.565
P00349,195.321
P00350,199.424
P00351,194.126
P00352,186.097
P00353,210.653
P00354,187.046
P00355,204.460
P00356,201.561
P00357,199.689
P00358,214.649
P00359,266.316
P00360,200.145
P00361,187.090
P00362,208.391
P00363,236.926
P00364,201.631
P00365,192.359
P00366,201.163
P00367,200.311
P00368,206.383
P00369,202.987
P00370,167.447
P00371,89.614
P00379,50.068
P00390,52.825
P00401,65.295
P00412,70.956
P00423,65.573
P00434,60.617
P00445,75.453
P00456,63.932
P00467,73.560
P00478,69.330
P00488,60.563
P00489,65.342
P00490,62.141
P00491,86.403
P00492,71.860
P00493,67.189
P00494,68.947
P00495,51.823
P00496,67.963
P00497,70.306
P00498,72.732
P00499,69.435
P00500,45.912
P00501,59.284
P00502,63.920
P00503,76.645
P00504,69.259
P00505,46.817
P00506,80.066
P00507,58.108
P00508,46.430
P00509,78.011
P00510,71.336
P00511,64.680
P00512,75.235
P00513,69.926
P00514,70.438
P00515,67.380
P00516,71.990
P00517,58.510
P00518,75.212
P00519,58.397
P00520,46.101
P00521,63.048
P00522,76.106
P00523,69.824
P00524,63.781
P00525,71.748
P00526,54.346
P00527,59.431
P00528,74.234
P00529,69.622
P00530,55.772
P00531,73.613
P00532,53.416
P00533,65.916
P00534,50.401
P00535,81.954
P00536,57.524
P00537,43.467
P00538,58.552
P00539,61.426
P00540,71.732
P00541,65.704
P00542,50.258
P00543,67.930
P00544,66.508
P00545,76.053
P00546,55.945
P00547,61.446
P00548,82.138
P00549,60.093
P00550,69.154
P00551,82.278
P00552,53.919
P00553,57.802
P00554,60.412
P00555,50.815
P00556,51.682
P00564,72.258
P00575,61.760
P00586,74.517
P00597,74.718
P00608,68.546
P00619,75.736
P00630,72.290
P00641,64.922
P00652,62.105
P00663,64.122
P00673,64.511
P00674,48.590
P00675,57.914
P00676,53.789
P00677,83.558
P00678,70.167
P00679,65.752
P00680,62.777
P00681,63.365
P00682,40.825
P00683,73.684
P00684,53.673
P00685,66.888
P00686,40.853
P00687,72.599
P00688,64.837
P00689,68.198
P00690,44.704
P00691,81.666
P00692,56.324
P00693,77.747
P00694,70.047
P00695,64.079
P00696,66.872
P00697,58.566
P00698,61.309
P00699,79.051
P00700,62.803
P00701,61.000
P00702,69.019
P00703,62.499
P00704,83.742
P00705,60.937
P00706,66.360
P00707,61.456
P00708,60.889
P00709,60.348
P00710,63.504
P00711,54.786
P00712,61.325
P00713,67.737
P00714,63.159
P00715,51.852
P00716,57.427
P00717,58.327
P00718,66.736
P00719,71.916
P00720,50.800
P00721,66.643
P00722,72.007
P00723,80.857
P00724,56.583
P00725,74.845
P00726,73.511
P00727,75.135
P00728,68.601
P00729,64.508
P00730,67.319
P00731,66.233
P00732,51.133
P00733,58.303
P00734,68.319
P00735,56.491
P00736,42.425
P00737,66.196
P00738,65.569
P00739,78.346
P00740,74.720
P00741,58.866
P00749,61.858
P00760,60.575
P00771,52.950
P00782,50.078
P00793,63.225
P00804,50.726
P00815,67.500
P00826,50.303
P00837,72.236
P00848,69.817
P00858,60.070
P00859,67.313
P00860,81.349
P00861,70.142
P00862,84.742
P00863,67.279
P00864,70.465
P00865,68.984
P00866,71.384
P00867,65.305
P00868,83.808
P00869,70.532
P00870,66.259
P00871,77.540
P00872,74.672
P00873,80.459
P00874,66.640
P00875,74.849
P00876,79.684
P00877,54.265
P00878,63.469
P00879,68.354
P00880,60.923
P00881,55.711
P00882,50.874
P00883,81.333
P00884,61.827
P00885,64.275
P00886,57.335
P00887,59.779
P00888,67.552
P00889,76.448
P00890,61.265
P00891,66.796
P00892,48.053
P00893,68.563
P00894,53.149
P00895,55.415
P00896,58.667
P00897,59.323
P00898,75.613
P00899,60.463
P00900,67.415
P00901,55.222
P00902,83.966
P00903,79.117
P00904,80.136
P00905,63.586
P00906,46.289
P00907,68.226
P00908,51.776
P00909,70.741
P00910,66.966
P00911,44.043
P00912,50.053
P00913,79.510
P00914,66.588
P00915,66.209
P00916,74.910
P00917,60.652
P00918,46.839
P00919,58.829
P00920,48.465
P00921,66.602
P00922,72.144
P00923,78.074
P00924,82.178
P00925,69.090
P00926,55.652
P00934,65.048
P00945,56.394
P00956,72.216
P00967,67.906
P00978,57.485
P00989,71.636
P01000,76.584
P01011,46.245
P01022,45.094
P01033,45.830
P01043,60.022
P01044,64.378
P01045,68.689
P01046,61.801
P01047,56.633
P01048,72.499
P01049,47.666
P01050,68.256
P01051,74.905
P01052,46.434
P01053,77.253
P01054,64.113
P01055,53.684
P01056,59.550
P01057,71.573
P01058,61.334
P01059,75.560
P01060,70.110
P01061,59.212
P01062,63.082
P01063,57.452
P01064,64.714
P01065,74.101
P01066,62.110
P01067,71.919
P01068,65.959
P01069,60.349
P01070,77.574
P01071,55.349
P01072,59.321
P01073,65.305
P01074,72.177
P01075,71.033
P01076,67.920
P01077,100.824
P01078,92.079
P01079,54.659
P01080,69.083
P01081,66.624
P01082,61.000
P01083,65.798
P01084,55.400
P01085,75.309
P01086,49.716
P01087,77.512
P01088,79.422
P01089,80.957
P01090,67.893
P01091,62.616
P01092,86.791
P01093,44.165
P01094,48.112
P01095,67.852
P01096,74.843
P01097,47.698
P01098,87.717
P01099,56.798
P01100,57.179
P01101,60.995
P01102,77.115
P01103,68.103
P01104,74.161
P01105,59.924
P01106,79.220
P01107,55.998
P01108,58.337
P01109,46.574
P01110,58.655
P01111,59.552
P01119,27.444
P01130,14.043
P01141,8.142
P01152,13.105
P01163,19.186
P01174,10.524
P01185,20.122
P01196,15.122
P01207,20.990
P01218,11.087
P01228,14.604
P01229,23.857
P01230,23.275
P01231,19.592
P01232,21.402
P01233,14.513
P01234,25.356
P01235,28.026
P01236,15.876
P01237,22.046
P01238,14.337
P01239,13.177
P01240,18.448
P01241,21.309
P01242,20.678
P01243,13.999
P01244,29.104
P01245,16.298
P01246,14.317
P01247,25.884
P01248,28.645
P01249,22.479
P01250,10.675
P01251,18.839
P01252,18.141
P01253,17.261
P01254,22.814
P01255,25.051
P01256,18.979
P01257,14.597
P01258,17.845
P01259,26.768
P01260,18.016
P01261,13.073
P01262,25.468
P01263,25.658
P01264,6.595
P01265,37.355
P01266,28.474
P01267,21.083
P01268,16.180
P01269,24.555
P01270,23.080
P01271,13.323
P01272,14.346
P01273,27.863
P01274,16.589
P01275,28.132
P01276,25.485
P01277,16.936
P01278,18.277
P01279,12.387
P01280,16.692
P01281,16.904
P01282,15.709
P01283,13.924
P01284,29.019
P01285,15.338
P01286,5.675
P01287,13.532
P01288,18.999
P01289,16.281
P01290,15.039
P01291,18.465
P01292,23.815
P01293,19.554
P01294,20.479
P01295,15.285
P01296,16.374
P01304,15.041
P01315,28.305
P01326,17.352
P01337,17.736
P01348,25.187
P01359,22.293
P01370,22.976
P01381,13.961
P01392,25.306
P01403,26.951
P01413,11.752
P01414,10.110
P01415,11.904
P01416,18.812
P01417,23.419
P01418,23.889
P01419,13.354
P01420,15.596
P01421,24.581
P01422,16.404
P01423,28.304
P01424,22.718
P01425,14.645
P01426,16.791
P01427,7.474
P01428,21.007
P01429,20.876
P01430,21.341
P01431,13.312
P01432,23.610
P01433,23.734
P01434,21.493
P01435,18.968
P01436,18.762
P01437,15.230
P01438,19.698
P01439,20.287
P01440,16.626
P01441,13.616
P01442,16.213
P01443,24.959
P01444,23.819
P01445,13.303
P01446,26.956
P01447,24.009
P01448,9.289
P01449,14.734
P01450,17.213
P01451,18.066
P01452,12.587
P01453,10.341
P01454,15.207
P01455,21.106
P01456,8.271
P01457,24.975
P01458,21.593
P01459,15.332
P01460,25.856
P01461,12.720
P01462,21.512
P01463,19.200
P01464,8.232
P01465,27.184
P01466,13.133
P01467,27.588
P01468,22.010
P01469,20.251
P01470,19.025
P01471,18.357
P01472,28.523
P01473,34.554
P01474,20.026
P01475,28.643
P01476,22.176
P01477,18.753
P01478,23.428
P01479,9.392
P01480,31.556
P01481,30.121
P01489,16.298
P01500,9.827
P01511,17.074
P01522,27.949
P01533,21.119
P01544,11.700
P01555,17.914
P01566,22.270
P01577,15.124
P01588,28.514
P01598,20.250
P01599,23.352
P01600,19.994
P01601,19.741
P01602,14.206
P01603,10.921
P01604,33.742
P01605,21.042
P01606,20.613
P01607,20.842
P01608,16.473
P01609,20.102
P01610,11.213
P01611,19.318
P01612,9.140
P01613,20.596
P01614,24.968
P01615,9.950
P01616,25.648
P01617,19.072
P01618,16.421
P01619,18.351
P01620,30.900
P01621,13.524
P01622,9.331
P01623,22.390
P01624,28.868
P01625,17.705
P01626,10.516
P01627,20.498
P01628,23.344
P01629,19.290
P01630,17.727
P01631,10.991
P01632,27.686
P01633,21.017
P01634,19.687
P01635,30.049
P01636,23.248
P01637,27.243
P01638,14.157
P01639,12.047
P01640,30.963
P01641,10.440
P01642,17.617
P01643,30.803
P01644,18.470
P01645,31.701
P01646,16.541
P01647,20.778
P01648,18.574
P01649,21.643
P01650,18.401
P01651,20.053
P01652,28.492
P01653,29.487
P01654,21.891
P01655,10.615
P01656,15.379
P01657,24.851
P01658,28.296
P01659,10.922
P01660,16.116
P01661,13.227
P01662,21.449
P01663,17.532
P01664,14.328
P01665,21.245
P01666,14.259
P01674,23.445
P01685,29.765
P01696,24.054
P01707,24.594
P01718,19.559
P01729,24.043
P01740,21.432
P01751,25.488
P01762,15.555
P01773,24.150
P01783,27.239
P01784,18.879
P01785,27.976
P01786,18.423
P01787,24.601
P01788,27.906
P01789,17.614
P01790,23.829
P01791,19.189
P01792,23.749
P01793,23.052
P01794,20.270
P01795,27.505
P01796,21.141
P01797,22.600
P01798,14.655
P01799,26.407
P01800,18.085
P01801,13.430
P01802,20.709
P01803,17.985
P01804,22.998
P01805,18.389
P01806,19.718
P01807,29.414
P01808,12.634
P01809,29.430
P01810,16.192
P01811,12.588
P01812,22.594
P01813,14.492
P01814,10.502
P01815,13.954
P01816,18.541
P01817,18.025
P01818,15.807
P01819,24.657
P01820,22.342
P01821,19.575
P01822,26.677
P01823,26.420
P01824,23.866
P01825,17.032
P01826,10.898
P01827,26.880
P01828,21.941
P01829,19.668
P01830,33.342
P01831,9.823
P01832,16.217
P01833,23.400
P01834,21.399
P01835,9.501
P01836,17.501
P01837,18.984
P01838,16.475
P01839,14.164
P01840,21.887
P01841,28.788
P01842,22.063
P01843,26.111
P01844,27.545
P01845,18.557
P01846,12.762
P01847,26.981
P01848,23.738
P01849,27.148
P01850,13.700
P01851,23.427
P01859,17.119
P01870,12.837
P01881,24.447
P01892,25.821
P01903,15.486
P01914,13.994
P01925,22.358
P01936,18.526
P01947,13.699
P01958,18.682
P01968,24.098
P01969,27.277
P01970,27.851
P01971,22.941
P01972,24.605
P01973,21.028
P01974,14.134
P01975,15.329
P01976,20.411
P01977,21.998
P01978,23.079
P01979,29.677
P01980,13.064
P01981,21.260
P01982,23.023
P01983,22.430
P01984,27.515
P01985,20.852
P01986,30.612
P01987,14.059
P01988,22.034
P01989,20.653
P01990,19.407
P01991,15.887
P01992,15.520
P01993,12.326
P01994,11.311
P01995,22.669
P01996,23.896
P01997,28.648
P01998,21.847
P01999,4.371
P02000,16.264
P02001,19.993
P02002,18.051
P02003,14.117
P02004,19.492
P02005,30.380
P02006,18.002
P02007,8.224
P02008,17.512
P02009,26.970
P02010,29.500
P02011,11.157
P02012,17.106
P02013,12.471
P02014,21.735
P02015,24.944
P02016,9.106
P02017,26.700
P02018,26.357
P02019,18.524
P02020,19.144
P02021,14.758
P02022,9.771
P02023,23.340
P02024,18.887
P02025,14.062
P02026,15.403
P02027,19.827
P02028,14.330
P02029,17.924
P02030,20.702
P02031,25.736
P02032,28.637
P02033,26.857
P02034,22.716
P02035,13.904
P02036,18.176
P02044,14.531
P02055,29.879
P02066,24.304
P02077,17.002
P02088,24.787
P02099,19.215
P02110,15.412
P02121,34.362
P02132,18.442
P02143,10.940
P02153,16.284
P02154,22.379
P02155,19.637
P02156,21.598
P02157,21.836
P02158,23.370
P02159,8.414
P02160,11.963
P02161,21.905
P02162,17.308
P02163,29.623
P02164,17.781
P02165,15.362
P02166,27.455
P02167,21.499
P02168,22.408
P02169,29.563
P02170,24.611
P02171,31.435
P02172,17.315
P02173,6.225
P02174,29.787
P02175,20.493
P02176,21.722
P02177,21.788
P02178,16.497
P02179,25.504
P02180,9.532
P02181,33.350
P02182,30.639
P02183,22.225
P02184,15.422
P02185,27.782
P02186,21.615
P02187,19.628
P02188,22.647
P02189,26.650
P02190,13.657
P02191,25.084
P02192,22.970
P02193,19.843
P02194,15.070
P02195,18.039
P02196,7.855
P02197,16.854
P02198,23.655
P02199,9.556
P02200,16.051
P02201,27.064
P02202,16.111
P02203,18.677
P02204,9.460
P02205,19.296
P02206,27.228
P02207,12.193
P02208,17.403
P02209,8.539
P02210,19.075
P02211,19.432
P02212,22.693
P02213,31.515
P02214,18.525
P02215,6.607
P02216,22.811
P02217,26.848
P02218,23.152
P02219,23.721
P02220,26.535
P02221,23.305
P02229,14.549
P02240,23.543
P02251,24.214
P02262,16.525
P02273,16.502
P02284,17.416
P02295,15.656
P02306,19.366
P02317,21.108
P02328,20.620
P02338,25.891
P02339,13.280
P02340,22.437
P02341,21.156
P02342,20.117
P02343,11.417
P02344,17.023
P02345,8.899
P02346,20.820
P02347,10.457
P02348,22.980
P02349,19.515
P02350,16.922
P02351,9.597
P02352,12.748
P02353,26.560
P02354,23.431
P02355,27.318
P02356,28.465
P02357,16.076
P02358,25.055
P02359,33.335
P02360,30.196
P02361,16.755
P02362,20.381
P02363,29.573
P02364,23.989
P02365,17.593
P02366,23.202
P02367,13.491
P02368,24.615
P02369,16.476
P02370,25.556
P02371,20.241
P02372,20.861
P02373,28.284
P02374,17.243
P02375,20.263
P02376,26.925
P02377,19.659
P02378,22.402
P02379,14.057
P02380,19.649
P02381,18.334
P02382,15.373
P02383,23.439
P02384,18.113
P02385,13.936
P02386,19.529
P02387,19.269
P02388,15.089
P02389,24.659
P02390,13.750
P02391,14.664
P02392,30.437
P02393,25.838
P02394,19.396
P02395,10.103
P02396,16.317
P02397,22.871
P02398,25.824
P02399,10.420
P02400,15.269
P02401,17.160
P02402,18.227
P02403,12.355
P02404,24.192
P02405,16.655
P02406,19.976
P02414,12.010
